1.452276623930584265e+03,9.475226678790857022e+02,9.219415583989967899e+02,1.233030712324352407e+03,1.137739747192235427e+03,6.781156654126922376e+02,9.220480020559260765e+02,8.735675684513596480e+02,1.061338807492832075e+03,1.070787013909833604e+03
7.689258647724683442e+02,9.960199042267296363e+02,5.244949297425059740e+02,1.229757426416560975e+03,1.064006929443232821e+03,1.281038566739209273e+03,6.394290668529743016e+02,9.642545847828154137e+02,1.346281201817951569e+03,9.771801527201350837e+02
1.105321989213941833e+03,7.789627731834241331e+02,1.062366070458154354e+03,1.381715238097881866e+03,7.954329157193417359e+02,1.229631030578946593e+03,4.368119153411335560e+02,4.316001040370296096e+02,1.088545065980389836e+03,9.245115026182770634e+02
8.565625104588635850e+02,8.189671556419406215e+02,8.829180445214216206e+02,1.321389234267260235e+03,1.183615121788811848e+03,1.102883834589654271e+03,9.385658329020193378e+02,9.418384281080291203e+02,1.429550513999613031e+03,7.185645332060137207e+02
1.306903847357347331e+03,4.054644549013601704e+02,1.080786178041193125e+03,1.302766650491011433e+03,1.299783365908314863e+03,1.081311830827074118e+03,1.088722370494806910e+03,7.974809932981554539e+02,1.175369262005190194e+03,1.182826483201647761e+03
8.002798325350511277e+02,1.017670969313589808e+03,4.536763453690177812e+02,1.278970653229898971e+03,8.066130434680833332e+02,1.186745736540965027e+03,9.982031783445285100e+02,6.915617210022448944e+02,1.052554022755921324e+03,8.752647080270489823e+02
1.336442330262239466e+03,4.571091726871360379e+02,1.366597922550885414e+03,1.306590055448829844e+03,5.601782840210444192e+02,1.103822295677739021e+03,6.560182722118137235e+02,8.338487665263013469e+02,1.126430386159977161e+03,1.050507751144369877e+03
1.313390220032792058e+03,9.380844373835998340e+02,1.012773230091326695e+03,1.412373342596867133e+03,6.899994676066041848e+02,6.924452626715690258e+02,1.007805422235765718e+03,7.825626735736182127e+02,1.524838566607778830e+03,1.136874550586552459e+03
1.156185142374285533e+03,7.744642995247222643e+02,9.182527181629594679e+02,1.524318638092841411e+03,5.598103817446694848e+02,1.122735697373685070e+03,8.100757859983473281e+02,8.920907493852491825e+02,1.041668922882719244e+03,8.368605346340314100e+02
8.522023800405925158e+02,8.879737499781036831e+02,1.310084658903724403e+03,9.618402834495759635e+02,8.416928261003849912e+02,1.241489100191671469e+03,9.994123384709819220e+02,9.034272706447676455e+02,1.328357329223012357e+03,9.004922585600814955e+02
9.798989667387485270e+02,2.704403812101488711e+02,6.164623923409737927e+02,1.469013086321926039e+03,7.820262571037443422e+02,8.509438683321523058e+02,3.506968735231557730e+02,8.828537824326451755e+02,1.076224125581077942e+03,8.712525359022479279e+02
1.317550529460352891e+03,1.006864643856994462e+03,1.168328941922924741e+03,1.275933511063265541e+03,6.209477289846770418e+02,5.552240900380636504e+02,5.739710422776088308e+02,7.637191328204762613e+02,1.287608869297110459e+03,1.216649608715898012e+03
8.983788661353714815e+02,9.410609947170341911e+02,8.155245736470940301e+02,1.825613911620140243e+03,1.201147379952038136e+03,5.702921961621742639e+02,4.462966643117021022e+02,1.325565589241005000e+03,1.151876386868159216e+03,1.009123208681444453e+03
7.202180600784821536e+02,8.491557604910317423e+02,1.046434741392163914e+03,8.953669159639873669e+02,1.043022670752753584e+03,6.293226184825095970e+02,1.229387377086408378e+03,7.839083008624784270e+02,9.882321916963614967e+02,2.201177396076591322e+02
1.011349302181199732e+03,9.006887499710187512e+02,1.274062401795459209e+03,1.196928321665581734e+03,6.824844429259412664e+02,1.229744734336114561e+03,7.186203071448269384e+02,8.305733555329652518e+02,1.220386068912387600e+03,7.376577184807620142e+02
1.129397644606587164e+03,1.043285472309940360e+03,5.723846387673040681e+02,1.081932995498713126e+03,1.237354160081322789e+03,1.001832529500973010e+03,1.143851343330600002e+03,6.193339786877337474e+02,1.280957170871876315e+03,7.409274977465399843e+02
6.980196849365670460e+02,8.127930046670691127e+02,4.761029019834314795e+02,1.165910959525339877e+03,1.034806556627426289e+03,8.451205062076198828e+02,8.000200155867764806e+02,1.183677696367672752e+03,9.309001483001193264e+02,1.141876005108283607e+03
1.144759535896657781e+03,5.175860314783410558e+02,1.266105997691690391e+03,1.450179907100471610e+03,6.674255632066558519e+02,9.746026945226934686e+02,9.616048793191057484e+02,1.144658103299577533e+03,1.172970788527081368e+03,7.886134156838911622e+02
1.141508787561975623e+03,3.591601462861235063e+02,1.075854755586377223e+03,1.603662045985111263e+03,8.761182024833450441e+02,6.826028223449320649e+02,1.249870517035250032e+03,9.620931937381845955e+02,1.024848465732087789e+03,8.169162710297407557e+02
1.447440812403034670e+03,6.735012259032464499e+02,1.172274472360964637e+03,9.341635330286389944e+02,9.798650740951943590e+02,9.751470274022433387e+02,1.132908107330350049e+03,4.721996269116414169e+02,1.055096393866489734e+03,9.910873136845001454e+02
1.048675846307814254e+03,8.753867511018770529e+02,1.420499083974607629e+03,1.334597203726864564e+03,8.716907508001560245e+02,7.450365943767103545e+02,5.901175305323313296e+02,1.117610518456795717e+03,9.859307317322154631e+02,1.414530242551029687e+03
7.552815839975207837e+02,8.869688689504312151e+02,1.015532000801244749e+03,1.446391311275731823e+03,5.834776973160803664e+02,5.484039931343268108e+02,1.080206846623622596e+03,9.950499083989753899e+02,1.440731678842499605e+03,6.446236882744364038e+02
1.149816763947603476e+03,1.072507803087711636e+03,9.125758195770586099e+02,1.231542299402130084e+03,7.953375878911824657e+02,6.801088080702190837e+02,1.050955870033710198e+03,9.096304512549085075e+02,1.272759545585929573e+03,1.182023680367066163e+03
4.756342670445851581e+02,8.116209676076289270e+02,1.090557018867726583e+03,1.602379275785074924e+03,8.601646538328668612e+02,9.613936064338383858e+02,1.073579265937798709e+03,1.172274298952356958e+03,1.443307067159583767e+03,1.039742488581778616e+03
1.349545991317362223e+03,8.207493195863337405e+02,9.475477996101662939e+02,1.382932742445715576e+03,6.945940619227908428e+02,8.630883357899969042e+02,9.365305257682094862e+02,1.262550308825349930e+03,9.653697517395967225e+02,8.593650076974533931e+02
1.448526897770387677e+03,7.461502903865684857e+02,6.400749808989795611e+02,1.556004458081157509e+03,1.158023911305478350e+03,6.213243133250896335e+02,7.505079306734921829e+02,1.039345943529542637e+03,1.302214509484969767e+03,9.246873257302773936e+02
4.378233061877037926e+02,9.780818367907181710e+02,7.165005643348065405e+02,1.552033878466000942e+03,9.424381024193761505e+02,7.385775003062942687e+02,8.537522910053328360e+02,4.555067290956449710e+02,1.123342926403845468e+03,7.550914353028633741e+02
9.969687969057200689e+02,1.063492997413445664e+03,7.648622136985127327e+02,1.519190193696231290e+03,1.117844650108609585e+03,4.320899871205691056e+02,1.443768168629193724e+03,7.587414555657164783e+02,1.722864048850298104e+03,9.732608593187019324e+02
6.261616072337887999e+02,9.575396888948786227e+02,1.294204621367907748e+03,8.920495831699338396e+02,8.616135556319176203e+02,7.895675376696530066e+02,7.773058201629943369e+02,9.124187247032094774e+02,1.490112891361638958e+03,9.238244367558746717e+02
1.192329353780093015e+03,1.070534129169823473e+03,9.411964610838906538e+02,1.079675806894966399e+03,4.021249530279142732e+02,7.398217223504725553e+02,1.263327269878750258e+03,5.506790599435535114e+02,1.262027610887926130e+03,1.073621496440580813e+03
7.037479030726652809e+02,9.333427944750826555e+02,9.608298339115776798e+02,9.930425431947387551e+02,8.978629951475296593e+02,7.728443004144656925e+02,5.598534718280927791e+02,8.833220017145878273e+02,1.298149383370724308e+03,1.312979103251684819e+03
6.931291510372427638e+02,6.186279419838998592e+02,1.081754690093777072e+03,1.307313736728463937e+03,8.458107878655678178e+02,6.963639520599285788e+02,7.940022569691901708e+02,1.157408451451440214e+03,1.291414260899379997e+03,9.520899263895109925e+02
1.238555936802076758e+03,4.253346789607004439e+02,1.105862186836274077e+03,1.393243226650702582e+03,9.530032839749230789e+02,9.395843825763319046e+02,7.949925990537326470e+02,1.142046148878684562e+03,8.399647183427991877e+02,1.071989934504110124e+03
7.267275910097441738e+02,9.303915945880485197e+02,8.165085554669010435e+02,1.310018027877643362e+03,1.046878370224778337e+03,8.213799200439347032e+02,8.478504870375714972e+02,1.170865117585773987e+03,1.187736948747880888e+03,8.139644181430871868e+02
1.020080471138199982e+03,9.683591061600401417e+02,1.265537207921948038e+03,1.049130309189808486e+03,8.008933198167042065e+02,6.417470395495904540e+02,1.036878391496789845e+03,8.208173492354466134e+02,6.502478373420697153e+02,6.205994732325270888e+02
1.336234810604396444e+03,8.470910874913561202e+02,1.205742261805569797e+03,1.451673234899723411e+03,7.228329843885229593e+02,1.038637349380412616e+03,8.040541123601747131e+02,3.588467618825359295e+02,1.110865639615294867e+03,7.654479280012660638e+02
8.255490119085098968e+02,8.875489419453497248e+02,1.232023269711586181e+03,7.221139028182144557e+02,5.518972045819834875e+02,7.341430323719903299e+02,5.546741126281829111e+02,1.095973533437808783e+03,1.210775190297287054e+03,1.135853314221028995e+03
1.016149126197203600e+03,8.009056118990132518e+02,1.205211472028565822e+03,1.645394077584775232e+03,5.145849987174844955e+02,9.175574013016600929e+02,1.012986100638693188e+03,8.052137362328651307e+02,7.811095988361726086e+02,9.545275918943533497e+02
9.962813312943942492e+02,5.866020596232981461e+02,9.208834430633223747e+02,1.456559542117803403e+03,7.562908578868090217e+02,8.592339913967189204e+02,1.006355418096103790e+03,9.865754462084041734e+02,1.133714937276717819e+03,7.894062245231815496e+02
9.389448160088668374e+02,8.084209715742588287e+02,1.333836834487981150e+03,1.119574840778205953e+03,7.857008080851451268e+02,8.856037699855153278e+02,9.901692547436484801e+02,1.015096405509162878e+03,1.454356286021101823e+03,6.881254163410391129e+02
1.161316508082505152e+03,8.202069252579223075e+02,9.415001384460817917e+02,1.279980799367905320e+03,1.032532749528651038e+03,1.015962691562188411e+03,8.350897740326474832e+02,7.483921244404543813e+02,1.376807273822894786e+03,9.595920853379141136e+02
7.333317441703341046e+02,7.993299305361832694e+02,9.813233623363418019e+02,1.028075886637622716e+03,8.607578500323302251e+02,9.602756358735531421e+02,1.225791678612463784e+03,5.624147674821634837e+02,1.598059083238309313e+03,1.394339050780829893e+03
8.085561823396369618e+02,6.061033950480895101e+02,1.053560825205688388e+03,1.408498076504438586e+03,8.738965107932949650e+02,7.781695436235870602e+02,9.033808698426453248e+02,1.028776242223862937e+03,7.901801429199313134e+02,1.218207510015459320e+03
1.165150823825653561e+03,4.512767450403230214e+02,1.075119751564948956e+03,1.137218997368282544e+03,5.645202705122062525e+02,6.721750670992198593e+02,1.073526599777396768e+03,6.905389204335097020e+02,1.277841797361335921e+03,1.152527783092781192e+03
9.922124423339257646e+02,7.764624553012031356e+02,1.114694991206634768e+03,1.272101192553496276e+03,9.903942309639592168e+02,8.416405317785612397e+02,1.254305176861427071e+03,1.035312862610182492e+03,1.440931139286064990e+03,1.090813978154434608e+03
1.207012152986105093e+03,1.146356659700538557e+03,1.135259803308030541e+03,1.042564535046290757e+03,7.557801147947175195e+02,1.005746992430991099e+03,8.838939812127116511e+02,1.050841149070206029e+03,1.096368657316858162e+03,7.372654377991975707e+02
1.216853382335960987e+03,7.809145865053494617e+02,1.345354375368289766e+03,1.435691759202008143e+03,5.397419190360729999e+02,9.134443221477722545e+02,9.802242168058381822e+02,1.130091422582077030e+03,1.098431922665522052e+03,8.661665282330948230e+02
1.184769454296465256e+03,6.273943174593995309e+02,7.931197383404282846e+02,1.319731760098509085e+03,1.141837755032071072e+03,1.287113693704416619e+03,1.133918376519920685e+03,1.204882712319204984e+03,1.258407591868106010e+03,8.226638362758287712e+02
1.611319885371050077e+03,6.999169272924598317e+02,1.249201000494256732e+03,1.623561866334970546e+03,1.026942765103716511e+03,6.969575007453753415e+02,9.591533670652463570e+02,9.772797571623227668e+02,1.557232145863224332e+03,1.438121648888607069e+03
1.082133502580074946e+03,1.267306723500374119e+03,1.389975704765495266e+03,1.195538106753315333e+03,8.529259224722654835e+02,8.453377868184435329e+02,1.405255581382521086e+03,9.496886188046998996e+02,1.061506908478579589e+03,9.066048698257196747e+02
1.066206724499618986e+03,5.281179057938222741e+02,1.169557628824311223e+03,1.360918537070438560e+03,1.078800513553646169e+03,6.722453642725309919e+02,9.323753390222175312e+02,9.540200767232935277e+02,1.343115621717132854e+03,5.174588398914424943e+02
9.413879279199638859e+02,7.850706583709461484e+02,1.138379859813495614e+03,1.477031447583940007e+03,8.724275719536738052e+02,7.662694218631858121e+02,7.271968162840794321e+02,9.421737887147609172e+02,1.274156848919339154e+03,1.052290678697708699e+03
8.448420391200585300e+02,6.380784714145222551e+02,1.192371758158339617e+03,1.098483124395878804e+03,9.531085177551166225e+02,4.565290426811436078e+02,6.966446839987114572e+02,1.287506589078052230e+03,9.111324639037409270e+02,5.200528959019802642e+02
8.846703351765778507e+02,1.272367710040880183e+03,1.198418946505717940e+03,1.362843167417178392e+03,9.857033675550569569e+02,6.564040076788992337e+02,8.951940548303532523e+02,1.022055594377389525e+03,1.354197348170940813e+03,8.013295760913870254e+02
9.740530698022438401e+02,1.136402006431773316e+03,6.589416573781695661e+02,1.303732001151340683e+03,1.619482242002779003e+03,9.152843311077340331e+02,9.485331909389476550e+02,1.206225628707425358e+03,1.413872725356704450e+03,7.806776445911164046e+02
1.002728244990300709e+03,4.212026033072916675e+02,1.172323826581405001e+03,1.284750546528322730e+03,7.349751439532076347e+02,9.867612466750019848e+02,8.063690253524274567e+02,8.938180425129301057e+02,1.005265733108031895e+03,6.505384256684939146e+02
1.265180826276357948e+03,5.767173133713110929e+02,3.514699699446679233e+02,1.083198644957273245e+03,6.915780071578194566e+02,9.316911297228998592e+02,8.720171841535984640e+02,9.773399290084969380e+02,1.022598073746188675e+03,1.261538030882109979e+03
1.306593497360403717e+03,6.773426878020794675e+02,1.338089001597497145e+03,1.263006295297228917e+03,9.933496198088068923e+02,9.349923747806060419e+02,8.049711218185657344e+02,6.257381609264043618e+02,1.269930409940301615e+03,7.786003557504590162e+02
1.061651052189425400e+03,6.513218941358403526e+02,1.423918051456461853e+03,1.243001023179778485e+03,8.868313731807270415e+02,6.989928863955022962e+02,1.077286312131160003e+03,1.268182936279222758e+03,1.132316342214274073e+03,9.041286259879489080e+02
1.335713699825621006e+03,5.471562949852578868e+02,9.447653907917272136e+02,1.803180264688942088e+03,4.904826914472063208e+02,9.771480945052587685e+02,1.003798696662424504e+03,1.146569122606993005e+03,1.515601506131387168e+03,6.172587274512723070e+02
7.045566977959172164e+02,9.090455129409741630e+02,9.979995968946404901e+02,1.390339593086762534e+03,1.031040784861731481e+03,6.804610714841054460e+02,1.223608741073719102e+03,1.093300950775074170e+03,9.393413591619641920e+02,2.079430750169497060e+02
9.038608531724378281e+02,4.965270428014064805e+02,1.328957985772812663e+03,1.263717424645814617e+03,1.015534861690581920e+03,1.074919198860396364e+03,1.163604950384363292e+03,9.172528551727410786e+02,1.167257614283040994e+03,7.430574580743686965e+02
9.369459365126119792e+02,5.249663498169927607e+02,1.071826391506582695e+03,1.402274709024585718e+03,5.830107797558944185e+02,5.604501621113122383e+02,9.121495616738627632e+02,7.745303254855485875e+02,1.038188631853192419e+03,1.186460412923807553e+03
1.112176669367620207e+03,7.394170187274808086e+02,1.373349026832047230e+03,1.007483160451364256e+03,1.120953858550540645e+03,1.361706457009939413e+03,1.047590210332087736e+03,1.216498739858139288e+03,1.474429554867504066e+03,6.269584755226346715e+02
1.118996253038224040e+03,1.057020912070916893e+03,8.927336967509229453e+02,1.329995945736095791e+03,9.456571266149422854e+02,1.015289190240510607e+03,6.319539504422657501e+02,4.713859415554982775e+02,1.395496354501955466e+03,8.808847404643048549e+02
8.615427092763584369e+02,7.810057635896290549e+02,1.126791711327713301e+03,1.336750874377696164e+03,1.331335721729859188e+03,1.146738872126645219e+03,9.724327636100960035e+02,1.147282302546549317e+03,1.321012950135280789e+03,7.883495154215875118e+02
1.244532971603739725e+03,1.034274459008816848e+03,1.103513372660833284e+03,1.574144155826156293e+03,1.098931033751821133e+03,1.009146994698991307e+03,5.138930061340734028e+02,1.213174297037221550e+03,1.219817523185280834e+03,1.077490085619063620e+03
9.537030018534118199e+02,4.824643111248864784e+02,6.743783173576653098e+02,1.237944800202425085e+03,1.009788205220379837e+03,5.393374532786560849e+02,7.543727397984760046e+02,1.060273540986374655e+03,1.517739486334208095e+03,7.673436533789936220e+02
7.767266274154048915e+02,7.196411118480320965e+02,1.099873470363082106e+03,1.819949794346909130e+03,1.154217559781432556e+03,1.041651232169044306e+03,8.406712557496426825e+02,9.173754333860799761e+02,1.211968795832304295e+03,1.218681597145601245e+03
9.215855716876138786e+02,8.925033907009975565e+02,8.802668133256138390e+02,1.027139775672015958e+03,1.097076024002459008e+03,1.051054496141730169e+03,1.100630933933319966e+03,9.190423908534510247e+02,1.665099591648401201e+03,1.038152391365016456e+03
7.016990057457517196e+02,6.236611732219340638e+02,1.082374975889016696e+03,1.403380825079295164e+03,6.658365304501296578e+02,1.157804848786079674e+03,8.248943866602975277e+02,9.057452681945710538e+02,7.694715240133348289e+02,1.041763041181128074e+03
8.527632025628303154e+02,6.328799268226525783e+02,9.330208117193081989e+02,1.190675015253702668e+03,1.036391221855242975e+03,7.011122716914372859e+02,8.232238219589685286e+02,1.137797066832006294e+03,1.483443171717166706e+03,5.538686794802461009e+02
5.477511594922668792e+02,1.048147715571990602e+03,1.133218462674753255e+03,1.572174216910857467e+03,7.818518011768979932e+02,7.235022049667348938e+02,1.082346933768717690e+03,6.486551816690898704e+02,8.262748244348456410e+02,1.098073423773841569e+03
9.241688052696140403e+02,1.231936496220825802e+03,9.506873070534235239e+02,1.128338933250358423e+03,4.642541829241143887e+02,1.085259251987302832e+03,7.257795654735763264e+02,6.179534991212487967e+02,1.074978232008854320e+03,1.105011380111832068e+03
1.010394361235108704e+03,8.349901081780490131e+02,1.290759160830798010e+03,1.159417379702526887e+03,9.534321565143560520e+02,6.593148820501149885e+02,6.133614955001692124e+02,1.313142414500699033e+03,6.487741071112051259e+02,1.263050922506177812e+03
1.022549669630223661e+03,9.424947819962198992e+02,1.038380467147399486e+03,1.348928002523960458e+03,1.083346221721108805e+03,1.015756267659002106e+03,1.215648346369521050e+03,7.396190227378840518e+02,1.302745572802014749e+03,1.177268499277689443e+03
1.152733486409124680e+03,5.570622618084206579e+02,7.513827312782875651e+02,1.539909326322569086e+03,7.784826530554863666e+02,7.569555419943242214e+02,9.428361822083747938e+02,7.298283727713653661e+02,1.308183851447836332e+03,7.968554805776134344e+02
1.256552202909006837e+03,8.557890296409325401e+02,9.089599799941622678e+02,9.390729780602835035e+02,7.037610812835778233e+02,1.200158798812385612e+03,1.092291802089777775e+03,1.053640224338075313e+03,1.309371863844262634e+03,7.499758544621511192e+02
9.250711962988198138e+02,6.422394465125184979e+02,1.017780048262660785e+03,1.125256699805227299e+03,7.335945046324707164e+02,7.511796258375310344e+02,8.441017996116986524e+02,1.464850540638923576e+03,1.114119707805697772e+03,1.152260991335764629e+03
3.919747222245900957e+02,1.034746591500029808e+03,1.080323158571813110e+03,1.208621691086937062e+03,9.418893412290484548e+02,9.775284181594545316e+02,8.535179550073683004e+02,9.023963108802165607e+02,1.673843745321487404e+03,7.986360991628988586e+02
9.865064047227110677e+02,9.681269030598073186e+02,8.001838519554262348e+02,1.261667606689793956e+03,5.937854087628098796e+02,8.278439977736983337e+02,9.111365811300034920e+02,7.865313558016682691e+02,1.390622251529681535e+03,5.485974021680758597e+02
1.292455592824508585e+03,4.949530774110123730e+02,1.278829484706207722e+03,1.040282080161852264e+03,6.846707650511850716e+02,6.787379830061837538e+02,1.151352629117345259e+03,8.567414386994252027e+02,1.095471057223910293e+03,9.931988899015758534e+02
9.773485917838219166e+02,6.903065147934645438e+02,1.490902042634803138e+03,1.124326776006497312e+03,1.109730232359473575e+03,8.095694649071295999e+02,1.147390469681023660e+03,9.709982682672332430e+02,1.261224160956840478e+03,1.290631496506852500e+03
1.040432418047011879e+03,7.487688075846052698e+02,9.553426536356824954e+02,1.563860286351825152e+03,8.027853531684731934e+02,1.488310245535085414e+03,5.679086060885226743e+02,6.103951516035392615e+02,1.597090076439733821e+03,7.421483182622218919e+02
1.238538423224943926e+03,7.133738004126524856e+02,1.286183862872831241e+03,1.234485051614942677e+03,2.788753074742020317e+02,8.651967144876759903e+02,1.033093438141549996e+03,8.529988324625931000e+02,1.483771301750428165e+03,9.364141625538948119e+02
1.101973803041988504e+03,1.321463261022880715e+03,1.095476608901156624e+03,1.167746330548248579e+03,1.029488707734705713e+03,7.079897311942077067e+02,6.543854339926192552e+02,9.478343004361297517e+02,1.302823994334129793e+03,8.441806092861301067e+02
7.682762950514600107e+02,4.953355931255132418e+02,9.476631245341347949e+02,1.049028205581116936e+03,9.909140625413632506e+02,4.142201150746511757e+02,1.024270978529284548e+03,1.233016867120615188e+03,1.107588166062389064e+03,9.176928981379230663e+02
